OBJECTID,BUSSTOPID,STOPNUMBER,LTAR,LOCATION,FCODE,ADDDATE,MODDATE
2224,BS316,7335,Yes,Sackville Dr At Civic 1800 (7335),Conventional Transit Bus Stop,2016-07-29T00:00:00.000Z,2019-11-25T00:00:00.000Z
2225,BS290,8600,Yes,Woodlawn Rd Before Portland St (8600),Conventional Transit Bus Stop,2016-07-29T00:00:00.000Z,2019-11-25T00:00:00.000Z
2226,BS923,6929,Yes,Duffus St After Robie St (6929),Conventional Transit Bus Stop,2016-07-29T00:00:00.000Z,2019-11-25T00:00:00.000Z
2227,BS2675,8641,Yes,Mumford Terminal Bay 3 (8641),Terminal,2016-07-29T00:00:00.000Z,2019-11-25T00:00:00.000Z
2228,BS2680,8943,Yes,Penhorn Terminal Bay 3 (8943),Terminal,2016-07-29T00:00:00.000Z,2019-11-25T00:00:00.000Z
2229,BS1644,8558,Yes,Windsor St Before Charles St (8558),Conventional Transit Bus Stop,2016-07-29T00:00:00.000Z,2019-11-25T00:00:00.000Z
2230,BS1131,8341,Yes,Springfield Ave Before Sackville Dr (8341),Conventional Transit Bus Stop,2016-07-29T00:00:00.000Z,2019-11-25T00:00:00.000Z
2231,BS3139,2133,,Nine Mile Dr Before Larry Uteck Blvd (2133),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2232,BS3189,2114,,Rossing Dr At Civic 270 (2114),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2233,BS3276,2181,,Williams Lake Rd Before Purcells Cove Rd (2181),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2234,BS3273,2178,,Williams Lake Rd Before Lyons Ave (2178),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2235,BS3249,2104,,Brownlow Ave After Eileen Stubbs Ave (2104),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2236,BS3169,2042,,Old Sackville Rd After Sackville Cross Rd (2042),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2237,BS3153,2147,,Nine Mile Dr Before Civic 552 (2147),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2238,BS3130,2124,,Bedford Hwy After Hammonds Plain Rd (2124),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2239,BS3280,2105,,Brownlow Ave Before MacLean Rd (2105),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2240,BS3157,2151,,Amin St Before Nelsons Landing Blvd (2151),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2241,BS3277,2033,,Starboard Dr After Peakview Way (2033),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2242,BS3175,2048,,Old Sackville Rd Before Madeline Ave (2048),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2243,BS3232,2091,,John Savage Ave After Frazee Ave (2091),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2244,BS3206,2063,,Sackville Dr Before Beaconsfield Way (2063),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2245,BS3227,2086,,Garland Ave Opposite Civic 110 (2086),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2246,BS3152,2146,,Nine Mile Dr Before William Barrett Terr (2146),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2247,BS3275,2180,,Williams Lake Rd After Birchview Dr (2180),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2248,BS3226,2085,,Garland Ave After John Savage Ave (2085),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2249,BS3164,2037,,Old Sackville Rd Opposite Lynn Ct (2037),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2250,BS3171,2044,,Walker Ave At Civic 130 (2044),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2251,BS3149,2143,,Starboard Dr At Civic 357 (2143),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2252,BS3278,2122,,Mumford Rd Opposite Mumford Terminal Bay 4 (2122),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2253,BS3264,2169,,Titanium Cr After Travertine Ct (2169),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2254,BS3168,2041,,Old Sackville Rd After Madeline Ave (2041),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2255,BS3271,2176,,Pine Grove Dr At Civic 24 (2176),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2256,BS3250,2106,,Brownlow Ave Before Commodore Dr (2106),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2257,BS3256,2161,,Pine Drove Dr Before Theakston Ave (2161),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2258,BS3261,2166,,Alabaster Way After Lier Ridge (2166),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2259,BS3186,2111,,Millwood Dr Before Jackladder Dr (2111),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2260,BS3174,2047,,Old Sackville Rd After Sackville Cross Rd (2047),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2261,BS3255,2160,,Pine Grove Dr At Civic 29 (2160),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2262,BS3281,2189,,Titanium Cr Before Alabaster Way (2189),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2263,BS3268,2173,,Alabaster Way Before Drysdale Rd (2173),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2264,BS3219,2078,,Old Sackville Dr Before First St (2078),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2265,BS3201,2058,,Old Sackville Rd At Civic 1055 (2058),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2266,BS3223,2082,,Commodore Dr After Eileen Stubbs Ave (2082),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2267,BS3176,2049,,Old Sackville Rd After Hallmark Ave (2049),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2268,BS3252,2157,,Williams Lake Rd After Wyndrock Dr (2157),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2269,BS3215,2074,,Crossfield Rg Before Melham Dr (2074),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2270,BS3259,2164,,Alabaster Way After Quartz Dr (2164),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2271,BS3279,2034,,Marketplace Dr After Bancroft Ln (2034),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2272,BS3211,2068,,Hanwell Dr Before Barnsley Ct (2068),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2273,BS3150,2144,,Starboard Dr Before Friesian Crt (2144),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2274,BS3193,2118,,Beaver Bank Cross Rd At Civic 222 (2118),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2275,BS3205,2062,,Crossfield Rg Before Sackville Dr (2062),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2276,BS3241,2096,,Garland Ave After Wright Ave (2096),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2277,BS3247,2102,,Eileen Stubbs Ave After Commodore Dr (2102),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2278,BS3243,2098,,Garland Ave Before John Savage Ave (2098),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2279,BS3217,2076,,Old Sackville Rd After Lucasville Rd (2076),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2280,BS3238,2093,,Frazee Ave After John Savage Ave (2093),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2281,BS3163,2053,,Old Sackville Rd Before Sackville Dr. (2053),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2282,BS3274,2179,,Williams Lake Rd Before Rainforth Ave (2179),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2283,BS3136,2130,,Oceanview Dr Opposite Civic 140 (2130),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2284,BS3190,2115,,Rossing Dr After Larrigan Dr (2115),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2285,BS3196,2121,Yes,Sackville Dr After Jubilee Ln (2121),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2286,BS3235,2109,,Gloria McCluskey Ave After Colford Ave (2109),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2287,BS3146,2140,,Starboard Dr After Amirault Crt (2140),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2288,BS3242,2097,,Garland Ave At Civic 110 (2097),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2289,BS3262,2167,,Alabaster Way At Civic 391 (2167),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2290,BS3231,2090,,Frazee Ave After Dorey Ave (2090),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2291,BS3245,2100,,John Savage Ave Before Commodore Ave (2100),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2292,BS3138,2132,,Nine Mile Dr At Nine Mile Dr Community Park (2132),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2293,BS3200,2057,,Old Sackville Rd After First St (2057),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2294,BS3265,2170,,Alabaster Way Before Lier Ridge (2170),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2295,BS3172,2045,,Walker Ave At Civic 129 (2045),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2296,BS3207,2064,,Beaconsfield Way After Sackville Dr (2064),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2297,BS3198,2055,,Old Sackville Rd After Wynn Castle Dr (2055),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2298,BS3197,2054,,Old Sackville Rd After Beaver Bank Conn (2054),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2299,BS3237,2092,,John Savage Ave Before Frazee Ave (2092),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2300,BS3213,2070,,Darlington Dr Before Beaconsfield Way (2070),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2301,BS3133,2127,,Amin St near At Civic 54 (2127),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2302,BS3194,2119,,Beaver Bank Cross Rd After Civic 190 (2119),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2303,BS3220,2079,,Old Sackville Dr Before Connolly Rd (2079),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2304,BS3236,2110,,Gloria McCluskey Ave Before Akerley Blvd (2110),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2305,BS3258,2163,,Alabaster Way After Drysdale Rd (2163),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2306,BS3188,2113,,Jackladder Dr Opposite Gallery Cr (2113),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2307,BS3266,2171,,Alabaster Way Before Mica Cr (2171),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2308,BS3267,2172,,Alabaster Way Before Quartz Dr (2172),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2309,BS3208,2065,,Beaconsfield Way Before Darlington Dr. (2065),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2310,BS3131,2125,,Moirs Mills Road Opposite Civic 20 (2125),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2311,BS3135,2129,,Oceanview Dr At Civic 49 (2129),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2312,BS3230,2089,,Williams Ave Before Frazee Ave (2089),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2313,BS3202,2059,,Old Sackville Rd After Lucasville Rd (2059),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2314,BS3187,2112,,Jackladder Dr Before Slicers Ln (2112),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2315,BS3269,2174,,Theakston Ave After Danforth Rd (2174),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2316,BS3272,2177,,Williams Lake Rd After Herring Cove Rd (2177),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2317,BS3233,2107,,Colford Ave After Akerley Blvd (2107),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2318,BS3270,2175,,Pine Grove Dr After Theakston Way (2175),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2319,BS3212,2069,,Hanwell Dr Before Darlington Dr (2069),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2320,BS3134,2128,,Amin St Before Oceanview Dr (2128),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2321,BS3181,2183,,Beaverbank Rd Before Stokil Dr (2183),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2322,BS3225,2084,,John Savage Before Garland Ave (2084),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2323,BS3221,2080,,Old Sackville Rd Before Meadowlands Park Dr (2080),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2324,BS3263,2168,,Alabaster Way At Civic 475 (2168),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2325,BS3147,2141,,Starboard After Cutter Dr (2141),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2326,BS3178,2051,,Old Sackville Rd At Civic 178 (2051),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2327,BS3192,2117,,Rossing Dr Before Millwood Dr (2117),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2328,BS3177,2050,,Old Sackville Rd After Walker Service Rd (2050),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2329,BS3148,2142,,Starboard Dr After Sentry Crt (2142),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2330,BS3156,2150,,Oceanview Dr Before Royal Masts Way(2150),Conventional Transit Bus Stop,2019-10-07T00:00:00.000Z,2019-11-25T00:00:00.000Z
2331,BS51,7322,Yes,Sackville Dr Before Millwood Dr (7322),Conventional Transit Bus Stop,2016-07-29T00:00:00.000Z,2019-11-25T00:00:00.000Z
2332,BS311,7330,Yes,Sackville Dr Before Civic 222 (7330),Conventional Transit Bus Stop,2016-07-29T00:00:00.000Z,2019-11-25T00:00:00.000Z
2333,BS33,7304,Yes,Sackville Dr After Oakdale Dr (7304),Conventional Transit Bus Stop,2016-07-29T00:00:00.000Z,2019-11-25T00:00:00.000Z
2334,BS109,7296,Yes,Sackville Dr After Hillcrest Ave (7296),Conventional Transit Bus Stop,2016-07-29T00:00:00.000Z,2019-11-25T00:00:00.000Z
2335,BS35,7306,Yes,Sackville Dr After Sharon Dr (7306),Conventional Transit Bus Stop,2016-07-29T00:00:00.000Z,2019-11-25T00:00:00.000Z
2336,BS44,7315,Yes,Sackville Dr Before Beaver Bank Connector (7315),Conventional Transit Bus Stop,2016-07-29T00:00:00.000Z,2019-11-25T00:00:00.000Z
2337,BS2052,6410,Yes,Chebucto Rd Before Armdale Rotary (6410),Conventional Transit Bus Stop,2016-07-29T00:00:00.000Z,2019-11-25T00:00:00.000Z
2338,BS2728,6487,Yes,Gary Martin Dr Before Utopia Ln (6487),Conventional Transit Bus Stop,2017-06-28T00:00:00.000Z,2019-11-25T00:00:00.000Z
2339,BS2732,6383,Yes,Larry Uteck Blvd After Civic 1181 (6383),Conventional Transit Bus Stop,2017-06-28T00:00:00.000Z,2019-11-25T00:00:00.000Z
2340,BS188,6696,Yes,First Lake Dr Before Lakehead Ct (6696),Conventional Transit Bus Stop,2016-07-29T00:00:00.000Z,2019-11-25T00:00:00.000Z
2341,BS2330,6508,Yes,Cornwallis St Before North Park St (6508),Conventional Transit Bus Stop,2016-07-29T00:00:00.000Z,2019-11-25T00:00:00.000Z
2342,BS518,6745,Yes,Glendale Dr After Rankin Dr (6745),Conventional Transit Bus Stop,2016-07-29T00:00:00.000Z,2019-11-25T00:00:00.000Z
2343,BS1450,6805,Yes,Hammonds Plains Rd After Bedford Hills Rd (6805),Conventional Transit Bus Stop,2016-07-29T00:00:00.000Z,2019-11-25T00:00:00.000Z
2344,BS1177,6288,Yes,Bedford Hwy After Watervista Ln (6288),Conventional Transit Bus Stop,2016-07-29T00:00:00.000Z,2019-11-25T00:00:00.000Z
2345,BS105,7292,Yes,Sackville Dr After Beaconsfield Way (7292),Conventional Transit Bus Stop,2016-07-29T00:00:00.000Z,2019-11-25T00:00:00.000Z
2346,BS2138,8520,Yes,Windmill Rd Before Wright Ave (8520),Conventional Transit Bus Stop,2016-07-29T00:00:00.000Z,2019-11-25T00:00:00.000Z
2347,BS319,7338,Yes,Sackville Dr After Twelve Mile House Ln (7338),Conventional Transit Bus Stop,2016-07-29T00:00:00.000Z,2019-11-25T00:00:00.000Z
2348,BS1413,8620,Yes,Wyse Rd Before Elmwood Ave (8620),Conventional Transit Bus Stop,2016-07-29T00:00:00.000Z,2019-11-25T00:00:00.000Z
2349,BS1421,8629,Yes,Young St After Monaghan Dr (8629),Conventional Transit Bus Stop,2016-07-29T00:00:00.000Z,2019-11-25T00:00:00.000Z
2350,BS2073,6433,Yes,Cobequid Rd After Park Ave (6433),Conventional Transit Bus Stop,2016-07-29T00:00:00.000Z,2019-11-25T00:00:00.000Z
2351,BS1850,6438,Yes,Cobequid Rd Before Glendale Dr (6438),Conventional Transit Bus Stop,2016-07-29T00:00:00.000Z,2019-11-25T00:00:00.000Z
2352,BS676,6984,Yes,Joseph Howe Dr Before Dutch Village Rd (6984),Conventional Transit Bus Stop,2016-07-29T00:00:00.000Z,2019-11-25T00:00:00.000Z
2353,BS1588,6803,Yes,Hammonds Plains Rd After Brookshire Ct (6803),Conventional Transit Bus Stop,2016-07-29T00:00:00.000Z,2019-11-25T00:00:00.000Z
2354,BS2041,6399,Yes,Chebucto Rd After Armdale Rotary (6399),Conventional Transit Bus Stop,2016-07-29T00:00:00.000Z,2019-11-25T00:00:00.000Z
2355,BS1037,6218,Yes,Bluewater Rd After Command Ct (6218),Conventional Transit Bus Stop,2016-07-29T00:00:00.000Z,2019-11-25T00:00:00.000Z
2356,BS922,6928,Yes,Highfield Park Dr At Civic 15 (6928),Conventional Transit Bus Stop,2016-07-29T00:00:00.000Z,2019-11-25T00:00:00.000Z
2357,BS911,6917,Yes,Highfield Park Dr At Civic 90 (6917),Conventional Transit Bus Stop,2016-07-29T00:00:00.000Z,2019-11-25T00:00:00.000Z
2358,BS921,6927,Yes,Highfield Park Dr After True North Cr (6927),Conventional Transit Bus Stop,2016-07-29T00:00:00.000Z,2019-11-25T00:00:00.000Z
2359,BS1038,6533,Yes,Bluewater Rd After Topsail Ct (6533),Conventional Transit Bus Stop,2016-07-29T00:00:00.000Z,2019-11-25T00:00:00.000Z
2360,BS873,6952,Yes,Ilsley Ave After Raddall Ave (6952),Conventional Transit Bus Stop,2016-07-29T00:00:00.000Z,2019-11-25T00:00:00.000Z
2361,BS2501,8083,Yes,Purcells Cove Rd At Braeburn Rd (8083),Conventional Transit Bus Stop,2016-07-29T00:00:00.000Z,2019-11-25T00:00:00.000Z
2362,BS1981,6610,Yes,Joseph Howe Dr After Mumford Rd (6610),Conventional Transit Bus Stop,2016-07-29T00:00:00.000Z,2019-11-25T00:00:00.000Z
2363,BS575,7437,Yes,Parkland Dr Opposite Bethany Way (7437),Conventional Transit Bus Stop,2016-07-29T00:00:00.000Z,2019-11-25T00:00:00.000Z
2364,BS2449,9026,Yes,Parkland Dr After 2nd Heathside Cr (9026),Conventional Transit Bus Stop,2016-07-29T00:00:00.000Z,2019-11-25T00:00:00.000Z
2365,BS2414,7454,Yes,Pinecrest Dr At Civic 122 (7454),Conventional Transit Bus Stop,2016-07-29T00:00:00.000Z,2019-11-25T00:00:00.000Z
2366,BS2410,7450,Yes,Pinecrest Dr Before Albro Lake Rd (7450),Conventional Transit Bus Stop,2016-07-29T00:00:00.000Z,2019-11-25T00:00:00.000Z
2367,BS1086,6010,Yes,Akerley Blvd Before Isnor Dr (6010),Conventional Transit Bus Stop,2016-07-29T00:00:00.000Z,2019-11-25T00:00:00.000Z
2368,BS2149,6556,Yes,Dartmouth Rd Before Ridgevale Dr (6556),Conventional Transit Bus Stop,2016-07-29T00:00:00.000Z,2019-11-25T00:00:00.000Z
2369,BS1276,8532,Yes,Windmill Rd Before Wright Ave (8532),Conventional Transit Bus Stop,2016-07-29T00:00:00.000Z,2019-11-25T00:00:00.000Z
2370,BS1643,8557,Yes,Windsor St Before Almon St (8557),Conventional Transit Bus Stop,2016-07-29T00:00:00.000Z,2019-11-25T00:00:00.000Z
2371,BS1111,9027,Yes,Parkland Dr Opposite Civic 680 (9027),Conventional Transit Bus Stop,2016-07-29T00:00:00.000Z,2019-11-25T00:00:00.000Z
2372,BS1547,7424,Yes,Parkland Dr Before Farnham Gate Rd (7424),Conventional Transit Bus Stop,2016-07-29T00:00:00.000Z,2019-11-25T00:00:00.000Z
2373,BS1556,7433,Yes,Parkland Dr Before Farnham Gate Rd (7433),Conventional Transit Bus Stop,2016-07-29T00:00:00.000Z,2019-11-25T00:00:00.000Z
2374,BS1558,7435,Yes,Parkland Dr After Langbrae Dr (7435),Conventional Transit Bus Stop,2016-07-29T00:00:00.000Z,2019-11-25T00:00:00.000Z
2375,BS1087,6011,Yes,Akerley Blvd Before Joseph Zatzman Dr (6011),Conventional Transit Bus Stop,2016-07-29T00:00:00.000Z,2019-11-25T00:00:00.000Z
2376,BS721,6018,Yes,Albro Lake Rd After Chapman St (6018),Conventional Transit Bus Stop,2016-07-29T00:00:00.000Z,2019-11-25T00:00:00.000Z
2377,BS839,6979,Yes,Joseph Howe Dr Before Abbott Dr (6979),Conventional Transit Bus Stop,2016-07-29T00:00:00.000Z,2019-11-25T00:00:00.000Z
