OBJECTID,PARK_ID,OWNER,HRMINTRST,HECTARES,NAMESTATUS,NAMEAPRDTE,PARK_MAINT,GROUP_ID,ADDDATE,MODDATE,SDATE,SOURCE,SACC,GLOBALID,PARK_NAME,PARK_TYPE,DEVELOPED,CIVIC_ID,Shape__Area,Shape__Length
582,684,Halifax,Yes,0.6,N,,HRM,684,2019-02-08T21:05:13.000Z,2018-01-22T19:23:04.000Z,,Asset Management Project,,32e7f3a3-110d-478b-829f-870b7031d5af,EMERALD ESTATES PARK,Neighbourhood,No,126428,11760.62109,487.6810663
583,3054,Halifax,Yes,5.89,N,,Shared,354,2019-02-08T21:05:13.000Z,2018-01-22T19:23:04.000Z,2009-05-04T00:00:00.000Z,Asset Management Project,,7d69ef37-b654-4d4f-a0c2-4a2650cda791,BEECHVILLE LAKESIDE TIMBERLEA SCHOOL PARK,Community,Yes,16891,116492.0234,2133.045849
584,387,Halifax,Yes,2.52,N,,HRM,387,2019-02-08T21:05:13.000Z,2018-01-22T19:23:03.000Z,2009-10-24T00:00:00.000Z,Asset Management Project,,c01123d2-fa05-4edc-b227-1c7e035d8ba4,BEECH HILL ROAD PARK,Community,Yes,134743,50008.33984,1243.838204
585,388,Halifax,Yes,0.37,N,,HRM,388,2019-02-08T21:05:13.000Z,2018-01-22T19:23:03.000Z,2009-10-29T00:00:00.000Z,Asset Management Project,,52a26fc5-aa9c-4720-9286-1a3d28adc31e,DEVONPORT AVENUE PARK,Neighbourhood,Yes,146547,7392.085938,371.2208002
586,5067,Halifax,Yes,2.37,C,2017-07-18T00:00:00.000Z,HRM,65,2019-02-08T21:05:13.000Z,2018-01-22T19:23:05.000Z,2007-11-06T13:52:43.000Z,Asset Management Project,,c42508a8-c49d-459a-a6b3-83d1eb460c90,AFRICVILLE LOOKOFF PARK,Neighbourhood,Yes,147029,46959.45703,1086.072491
587,14,Halifax,Yes,0.11,A,,HRM,14,2019-02-08T21:05:13.000Z,2018-01-22T19:23:03.000Z,2007-11-06T13:52:43.000Z,Asset Management Project,,f02e2d1e-6aa0-48f1-9837-9527faf09ec0,ROTARY PARK,Community,Yes,147328,2250.019531,195.9462027
588,5115,Halifax,Yes,2.9,N,,School Board,355,2019-02-08T21:05:13.000Z,2018-01-22T19:23:05.000Z,2007-11-06T13:52:41.000Z,Asset Management Project,,d87605da-0046-4ef3-b078-1d90c0f050b6,UPPER MUSQUODOBOIT ELEMENTARY SCHOOL PARK,Community,Yes,88364,58316.00781,1092.211847
589,2672,Halifax,Yes,1.38,N,,HRM,2672,2019-02-08T21:05:13.000Z,2018-01-22T19:23:05.000Z,2009-10-29T00:00:00.000Z,Asset Management Project,,bc1cb702-12fd-463b-a1f8-ec4a01a21f17,GRAND LAKE DRIVE PARK,Neighbourhood,Yes,93894,27390.76953,789.2112061
590,2694,Halifax,Yes,6.72,N,,HRM,2694,2019-02-08T21:05:13.000Z,2018-01-22T19:23:04.000Z,2009-11-03T00:00:00.000Z,Asset Management Project,,663ddc05-e41f-4428-a4e4-f5073f98d521,TREVOR AVENUE PARK,Community,No,141411,133565.8828,2219.407217
591,3594,Halifax,Yes,2.77,N,,HRM,706,2019-02-08T21:05:13.000Z,2018-01-22T19:23:02.000Z,2008-05-23T00:00:00.000Z,Field Work Operations,,7d11312e-53ae-47d9-995a-d4a1b995e3da,IRA SETTLE PARK,Community,Yes,127109,54774.98047,967.8958147
592,3595,Halifax,Yes,0.25,N,,HRM,1337,2019-02-08T21:05:13.000Z,2018-01-22T19:23:04.000Z,2008-05-23T00:00:00.000Z,Field Work Operations,,b8d6cf6b-367c-4b80-b774-6a329cfb959a,BELMONT AVENUE PARK,Neighbourhood,Yes,126836,4983.449219,333.1505771
593,3600,Halifax,Yes,0.16,N,,HRM,2742,2019-02-08T21:05:13.000Z,2018-01-22T19:23:03.000Z,2007-11-28T00:00:00.000Z,Parkland Planners,Interactive,82bfab86-86c6-441f-95e0-7a23f6cc3262,BAYERS ROAD WINDSOR STREET PARK,Community,Yes,66710,3137.710938,247.9065683
594,3482,Halifax,Yes,26.58,C,2017-07-18T00:00:00.000Z,HRM,5010,2019-02-08T21:05:13.000Z,2018-01-22T19:23:02.000Z,2008-08-11T00:00:00.000Z,Parkland Planners,Digitize,706ccc26-9551-4751-8a21-0496c6062497,DARTMOUTH HARBOUR EAST RECREATION CAMPUS,District,Yes,137261,526191.2461,5355.608195
595,5060,Halifax,Yes,3.98,N,,HRM,383,2019-02-08T21:05:13.000Z,2018-01-22T19:23:04.000Z,2007-11-06T13:52:41.000Z,Asset Management Project,,e337cd75-8948-4535-96ed-2bdf3d268d1b,CRICHTON PARK ELEMENTARY SCHOOL PARK,Community,Yes,50635,78793.61719,1197.094475
596,5175,Halifax,Yes,5.95,N,,HRM,2853,2019-02-08T21:05:13.000Z,2018-01-22T19:23:02.000Z,2007-11-06T13:52:44.000Z,Asset Management Project,,56dc04f4-5210-4209-a86f-d28dfdd1de2a,THE GULLIES PARK,Community,No,147509,117912.7813,3306.752683
597,5177,Halifax,Yes,34.19,N,,Shared,1039,2019-02-08T21:05:13.000Z,2018-01-22T19:23:02.000Z,1983-04-01T00:00:00.000Z,Asset Management Project,,2c2f7791-e33d-4bb0-8e4c-31f83887a584,SHEARWATER FLYER TRAIL PARK,Regional,Yes,137432,675372.2773,25897.07617
598,2013,Halifax,Yes,1.57,N,,HRM,2013,2019-02-08T21:05:13.000Z,2018-01-22T19:23:04.000Z,2009-06-03T00:00:00.000Z,Asset Management Project,,fe2ee35a-cfc7-45a7-a37f-67139c5edaa9,GOLF LINKS PARK,Neighbourhood,Yes,46788,31052.66016,1157.959242
599,3056,Halifax,Yes,0.35,N,,HRM,3056,2019-02-08T21:05:13.000Z,2018-01-22T19:23:05.000Z,2009-05-04T00:00:00.000Z,Asset Management Project,,164e7225-f5db-46cf-ab86-1ed94c2cf05f,SKORA PARK,Regional,Yes,29083,6973.578125,365.9078584
600,3057,Halifax,Yes,1.18,N,,HRM,3057,2019-02-08T21:05:13.000Z,2018-01-22T19:23:02.000Z,2009-05-04T00:00:00.000Z,Asset Management Project,,42077a76-5cfb-4673-af5a-d13a052f667d,MAHAR DRIVE PARK,Neighbourhood,No,29212,23304.17188,654.360457
601,3060,Halifax,Yes,2.74,N,,School Board,212,2019-02-08T21:05:13.000Z,2018-01-22T19:23:02.000Z,2009-05-04T00:00:00.000Z,Asset Management Project,,e7c98645-c811-45f1-bff8-71950b673e1b,ATLANTIC MEMORIAL ELEMENTARY SCHOOL PARK,Community,Yes,29435,53933.66797,946.3491811
602,3064,Halifax,Yes,0.26,N,,HRM,3064,2019-02-08T21:05:13.000Z,2018-01-22T19:23:05.000Z,2009-05-06T00:00:00.000Z,Asset Management Project,,7e0d855f-2d2d-401e-a904-201ee17d0462,BRENNANS ROAD PARK,Community,No,30456,5094.324219,302.5173221
603,3072,Halifax,Yes,0.64,N,,Shared,3072,2019-02-08T21:05:13.000Z,2018-01-22T19:23:03.000Z,2011-12-05T00:00:00.000Z,Asset Management Project,,c4c6e600-7531-4997-af30-04e5cbf62e4b,HIGH HEAD TRAIL PARK,District,Yes,147429,12515.28516,515.902799
604,3073,Halifax,Yes,0.12,N,,HRM,3073,2019-02-08T21:05:13.000Z,2018-01-22T19:23:05.000Z,2009-05-06T00:00:00.000Z,Asset Management Project,,764c2d31-303c-4bb9-8d74-40f25c1ff925,COVE ROAD PARK,Neighbourhood,Yes,147431,2312.800781,204.5372869
605,1409,Halifax,Yes,0.39,N,,HRM,1409,2019-02-08T21:05:13.000Z,2018-01-22T19:23:04.000Z,2009-11-09T00:00:00.000Z,Asset Management Project,,2a701304-6627-4ac3-bbe8-6b04da0c4062,KILLARNEY CRESCENT PARK,Neighbourhood,No,107611,7713.953125,379.9624702
606,1862,Halifax,Yes,0.09,A,,HRM,1862,2019-02-08T21:05:13.000Z,2018-01-22T19:23:02.000Z,2009-01-13T00:00:00.000Z,Field Work Operations,,be33591e-7cd8-4154-b87b-ee74277f47d1,MONT BLANC TERRACE PARK,Neighbourhood,Yes,124969,1834.527344,182.628621
607,1864,Halifax,Yes,3.09,A,,HRM,1864,2019-02-08T21:05:13.000Z,2018-01-22T19:23:02.000Z,2009-01-13T00:00:00.000Z,Field Work Operations,,32ddf80d-850d-4a60-b831-d07efd20756f,MERV SULLIVAN PARK,Community,Yes,133534,61122.96875,1134.023785
608,360,Halifax,Yes,76.28,A,,HRM,360,2019-02-08T21:05:13.000Z,2018-01-22T19:23:03.000Z,2009-03-13T00:00:00.000Z,Asset Management Project,,a0ab8393-87e7-4251-9ca6-5149e8fbf646,POINT PLEASANT PARK,Regional,Yes,161599,1505977.336,6036.938361
609,5107,Halifax,Yes,0.1,N,,Shared,5069,2019-02-08T21:05:13.000Z,2018-01-22T19:23:03.000Z,2009-08-05T00:00:00.000Z,Asset Management Project,,31bcf660-6f81-4822-920d-2957567c0876,MELVILLE ISLAND LOOKOFF PARK,Community,Yes,145296,1880.390625,174.4169153
610,5058,Halifax,Yes,0.08,N,,HRM,5013,2019-02-08T21:05:13.000Z,2018-01-22T19:23:05.000Z,2007-11-06T13:52:41.000Z,Asset Management Project,,20406552-e787-4616-80a1-6d797230eaa1,MELROSE CRESCENT PARK,Neighbourhood,Yes,85956,1556.289063,166.7108204
611,5108,Halifax,Yes,1.9,N,,School Board,1226,2019-02-08T21:05:13.000Z,2018-01-22T19:23:04.000Z,2007-11-06T13:52:41.000Z,Asset Management Project,,17e36d65-d468-408b-8d56-56fa75d122e1,BEL AYR ELEMENTARY SCHOOL PARK,Community,Yes,114812,37660.47656,819.4749051
612,5260,Halifax,Yes,0.7,A,2018-05-08T00:00:00.000Z,HRM,5166,2019-02-08T21:05:13.000Z,2019-09-19T17:31:48.000Z,2016-02-24T00:00:00.000Z,Council Action,Interactive,be59ec64-8fb3-4230-8ae6-28b409060572,FRIESIAN COURT PARK,Community,Yes,166169,13758.98828,512.6991366
613,1691,Halifax,Yes,2.48,A,,HRM,1691,2019-02-08T21:05:13.000Z,2018-01-22T19:23:03.000Z,2009-03-20T00:00:00.000Z,Asset Management Project,,813438c8-8100-4c5a-a37d-f006979b76cd,SAUNDERS PARK,Neighbourhood,Yes,147324,49027.26563,4071.894514
614,1719,Halifax,Yes,0.89,A,,HRM,1719,2019-02-08T21:05:13.000Z,2018-01-22T19:23:02.000Z,2009-11-27T00:00:00.000Z,Asset Management Project,,c3c194c9-4e16-4f23-bf87-5b0bc6017a36,VICTORIA PARK,District,Yes,147298,17652.54688,776.3670901
615,1949,Halifax,Yes,0.06,N,,HRM,1949,2019-02-08T21:05:13.000Z,2019-09-19T17:31:49.000Z,2009-03-24T00:00:00.000Z,Asset Management Project,,9f85b39f-4cc2-4e65-979e-c0a5f3210c14,SYBYL COURT PARK,Neighbourhood,Yes,147356,1210.792969,150.8137463
616,2393,Halifax,Yes,1.87,N,,HRM,5056,2019-02-08T21:05:13.000Z,2018-01-22T19:23:02.000Z,2009-06-22T00:00:00.000Z,Asset Management Project,,4474d0d1-35f7-4bc5-8c84-9499e72cc198,KINSMEN PARK,Community,Yes,41223,37189.50781,1116.559961
617,260,Halifax,Yes,0.45,N,,HRM,260,2019-02-08T21:05:13.000Z,2018-01-22T19:23:04.000Z,2009-06-01T00:00:00.000Z,Asset Management Project,,03065e63-2c1a-4cf9-b356-9d420c948e07,OAKMOUNT HOUSE PARK,Neighbourhood,Yes,45953,8836.894531,506.0763336
618,359,Halifax,Yes,1.95,N,,HRM,359,2019-02-08T21:05:13.000Z,2018-01-22T19:23:02.000Z,2009-03-30T00:00:00.000Z,Field Work Operations,,691d8518-e6da-4973-a7fd-7f062a006d29,STANLEY PARK,Community,Yes,147370,38585.90234,1430.584729
619,412,Halifax,Yes,0.28,N,,HRM,412,2019-02-08T21:05:13.000Z,2018-01-22T19:23:03.000Z,2009-06-01T00:00:00.000Z,Asset Management Project,,90d18ac8-c66a-47c5-956a-4594fa8692d2,RUTLEDGE STREET PARK,Neighbourhood,Yes,131777,5452.03125,443.8587733
620,413,Halifax,Yes,6.52,N,,HRM,413,2019-02-08T21:05:13.000Z,2018-01-22T19:23:05.000Z,2009-06-29T00:00:00.000Z,Parkland Planners,,3a939295-ae2f-4960-a197-15b2715c91a2,WATERSTONE RUN PARK,Community,Yes,670,129272.2148,2175.733059
621,5138,Halifax,Yes,0.21,A,,HRM,5090,2019-02-08T21:05:13.000Z,2018-01-22T19:23:04.000Z,2007-11-06T13:52:43.000Z,Asset Management Project,,e684c8a5-295d-45ac-8e1c-87709246edbb,COLUMBUS PLACE PARK,Neighbourhood,Yes,147349,4097.894531,383.6768998
622,5206,Halifax,Yes,0.17,A,2013-07-23T00:00:00.000Z,HRM,5102,2019-02-08T21:05:13.000Z,2018-01-22T19:23:02.000Z,2010-01-19T00:00:00.000Z,Plan,Digitize,1b220644-4552-496a-9291-3eddec9b2bde,DARLINGTON DRIVE PARK,Neighbourhood,Yes,148483,3384.710938,249.8509806
623,5208,Halifax,Yes,0.71,A,2013-07-23T00:00:00.000Z,HRM,5208,2019-02-08T21:05:13.000Z,2018-01-22T19:23:05.000Z,2012-11-27T00:00:00.000Z,Parkland Planners,Digitize,c3738f9f-b6c9-48d5-aea5-9044dfbbba4b,STARFLOWER WAY COMMUNITY PARK,Community,No,143996,14009.39453,499.0589302
624,5096,Halifax,Yes,5.24,N,,School Board,3006,2019-02-08T21:05:13.000Z,2018-01-22T19:23:05.000Z,2007-11-06T13:52:45.000Z,Asset Management Project,,165f77b7-2939-49ab-af87-9459a691effc,AUBURN DRIVE HIGH SCHOOL PARK,Community,Yes,110753,103627.3516,1750.085014
625,5097,Halifax,Yes,0.51,N,,School Board,371,2019-02-08T21:05:13.000Z,2018-01-22T19:23:04.000Z,2007-11-06T13:52:41.000Z,Asset Management Project,,4f8726e3-7bf2-4e17-a9f0-8dd95edb8116,LAKEFRONT CONSOLIDATED ELEMENTARY SCHOOL PARK,Community,Yes,96170,10072.46875,401.9110872
626,5098,Halifax,Yes,1.35,N,,HRM,2395,2019-02-08T21:05:13.000Z,2018-01-22T19:23:02.000Z,2007-11-06T13:52:44.000Z,Asset Management Project,,64a07c34-b93e-4721-999c-4bba40e9d0a6,GLEN SLAUNWHITE MEMORIAL PARK,Community,Yes,41453,26831.36719,795.9816053
627,177,Halifax,Yes,1.76,N,,HRM,177,2019-02-08T21:05:13.000Z,2018-01-22T19:23:04.000Z,2009-07-06T00:00:00.000Z,Asset Management Project,,6cad357f-49bb-49b5-aa48-999c25963f5d,CAPILANO COMMON PARK,Community,Yes,36372,34893.71094,803.6542857
628,2679,Halifax,Yes,0.15,N,,HRM,2679,2019-02-08T21:05:13.000Z,2018-01-22T19:23:04.000Z,2009-11-03T00:00:00.000Z,Asset Management Project,,d720d9e6-92d1-4158-a13d-694c27884de5,THOMPSON DRIVE PARK,Neighbourhood,Yes,94285,2969.824219,219.7959752
629,2837,Halifax,Yes,6.71,N,,HRM,2837,2019-02-08T21:05:13.000Z,2018-01-22T19:23:05.000Z,2008-12-01T00:00:00.000Z,Field Work Operations,,69254573-ef41-4635-8e65-c3564d2015aa,BLUE MOUNTAIN DRIVE PARK,Community,Yes,144343,132974.5898,2495.164045
630,2838,Halifax,Yes,2.32,N,,HRM,2838,2019-02-08T21:05:13.000Z,2018-01-22T19:23:02.000Z,2009-05-12T00:00:00.000Z,Asset Management Project,,09acbecf-5538-48ef-a432-b3e393e3831b,HIGHLAND PARK,Community,Yes,5285,45928.07422,1052.785159
631,2860,Halifax,Yes,1.26,N,,HRM,2860,2019-02-08T21:05:13.000Z,2018-01-22T19:23:03.000Z,2009-05-04T00:00:00.000Z,Asset Management Project,,b206b10f-8c5c-473e-a55a-015527c0fee5,FLAT LAKE PARK,Community,Yes,7058,24966.64063,837.2854393
632,2921,Halifax,Yes,0.68,N,,HRM,2921,2019-02-08T21:05:13.000Z,2018-01-22T19:23:05.000Z,2009-05-08T00:00:00.000Z,Asset Management Project,,7ccbb84a-543f-4522-a0da-d9447a286837,COLLINS ROAD PARK,Neighbourhood,No,123293,13371.17578,595.3799445
633,746,Halifax,Yes,11.07,A,,HRM,746,2019-02-08T21:05:13.000Z,2018-01-22T19:23:05.000Z,2008-12-15T00:00:00.000Z,Asset Management Project,,c32152c2-0e4e-4eb7-9a26-9c3bb77b3a62,MOUNT EDWARD ROAD PARK,Community,Yes,126763,219011.332,2357.632177
634,536,Halifax,Yes,0.74,N,,HRM,536,2019-02-08T21:05:13.000Z,2018-01-22T19:23:02.000Z,2009-01-09T00:00:00.000Z,Asset Management Project,,3e48512c-2402-4c19-bffa-ce214c33e192,VICTORIA PARK,Community,Yes,126983,14633.62109,510.2731773
635,694,Halifax,Yes,3.2,N,,HRM,694,2019-02-08T21:05:13.000Z,2018-01-22T19:23:05.000Z,2009-04-28T00:00:00.000Z,Field Work Operations,,786a4993-49db-42c7-a918-d4835791a2fe,RED BRIDGE POND PARK,District,Yes,146840,63405.46875,2725.236655
636,90,Halifax,Yes,0.26,N,,HRM,90,2019-02-08T21:05:13.000Z,2018-01-22T19:23:05.000Z,2008-12-15T00:00:00.000Z,Asset Management Project,,09994390-4533-4d5e-90db-ac6f890300f3,COW BAY LAKE PARK,Community,Yes,120919,5102.226563,353.2839501
637,795,Halifax,Yes,0.5,N,,HRM,795,2019-02-08T21:05:13.000Z,2018-01-22T19:23:03.000Z,2009-11-09T00:00:00.000Z,Asset Management Project,,3535ccb4-3847-40fe-8c41-e5eb187cedb4,DOHERTY DRIVE PARK,Community,Yes,109594,9956.777344,416.3568578
638,797,Halifax,Yes,0.38,N,,HRM,797,2019-02-08T21:05:13.000Z,2018-01-22T19:23:04.000Z,,Asset Management Project,,16045db4-aafc-46a4-bcee-a95cbb206292,GEORGE CYRIL DRIVE PARK,Neighbourhood,No,110643,7520.957031,537.5287035
639,829,Halifax,Yes,0.15,N,,HRM,829,2019-02-08T21:05:13.000Z,2018-01-22T19:23:04.000Z,2009-04-27T00:00:00.000Z,Field Work Operations,,97c6a998-fdf0-4209-a560-4894e0df9a93,COMMODORE PARK,Neighbourhood,Yes,146988,2873.011719,257.8333501
640,3239,Halifax,Yes,6.03,N,,HRM,3239,2019-02-08T21:05:13.000Z,2019-04-04T13:30:57.000Z,2009-05-13T00:00:00.000Z,Asset Management Project,,ae803b90-223a-429f-98c5-0aa58740970f,UNNAMED PARK 5,Community,No,121500,118509.4688,1534.542708
641,3273,Halifax,Yes,0.18,N,,HRM,3273,2019-02-08T21:05:13.000Z,2018-01-22T19:23:02.000Z,2009-05-26T00:00:00.000Z,Asset Management Project,,ad02aeb1-a4f9-4053-a08e-f5e0e2702681,TIDEWATER LANE PARK,Community,No,147463,3604.613281,297.8342066
642,2987,Halifax,Yes,3.76,N,,HRM,2987,2019-02-08T21:05:13.000Z,2018-01-22T19:23:05.000Z,2009-05-26T00:00:00.000Z,Asset Management Project,,59b6545b-5bf4-4e07-8c9d-28ad3c07963a,ABBEY ROAD PARK,Community,Yes,121968,74460.82422,1494.026404
643,3058,Halifax,Yes,0.17,N,,HRM,3058,2019-02-08T21:05:13.000Z,2018-01-22T19:23:03.000Z,2009-05-04T00:00:00.000Z,Asset Management Project,,7dc8ecd6-24c8-4e28-b9e3-af1fa1da1803,PROSPECT BAY VIEW PARK,Community,No,147426,3307.578125,323.3931858
644,3065,Halifax,Yes,2.22,N,,HRM,3065,2019-02-08T21:05:13.000Z,2018-01-22T19:23:02.000Z,2009-05-06T00:00:00.000Z,Asset Management Project,,be2f6f95-e560-40be-88c0-f9dc9693105a,HAGES LANE PARK,Community,Yes,30990,43633.89453,1391.250118
645,3114,Halifax,Yes,0.62,N,,HRM,3114,2019-02-08T21:05:13.000Z,2018-01-22T19:23:04.000Z,2009-05-13T00:00:00.000Z,Asset Management Project,,dda65309-3836-4758-852b-cde50afa7497,SARAH INGRAHAM DRIVE PARK,Neighbourhood,No,28455,12284.14063,658.7237719
646,5173,Halifax,Yes,0.97,N,,HRM,5131,2019-02-08T21:05:13.000Z,2018-01-22T19:23:05.000Z,2007-11-06T13:52:41.000Z,Asset Management Project,,e9d31a51-623e-4743-968c-aab076ea2439,WILLIAM ROSS PARK,Community,Yes,107997,19246.72656,560.4276058
647,4032,Halifax,Yes,0.75,N,,School Board,278,2019-02-08T21:05:13.000Z,2018-01-22T19:23:02.000Z,2007-11-06T13:52:43.000Z,Asset Management Project,,8c91c7da-fb2f-41d9-a092-b5ca9dcd7ccf,FAIRVIEW HEIGHTS ANNEX ELEMENTARY PARK,Community,Yes,19305,14797.26953,524.925413
648,541,Halifax,Yes,6.2,N,,School Board,541,2019-02-08T21:05:13.000Z,2018-01-22T19:23:05.000Z,2009-05-11T00:00:00.000Z,Asset Management Project,,833822b1-e761-48b6-8319-3274de564882,KINGSWOOD ELEMENTARY SCHOOL PARK,Community,Yes,133144,122901.7891,1605.541279
649,2752,Halifax,Yes,2.73,A,,HRM,2752,2019-02-08T21:05:13.000Z,2018-01-22T19:23:04.000Z,2009-05-12T00:00:00.000Z,Asset Management Project,Interactive,4f771dd2-d4d5-4f51-9b71-96588358405d,VOYAGEUR WAY PARK,Community,Yes,122219,54007.16016,1517.747902
650,2759,Halifax,Yes,1.52,N,,HRM,2759,2019-02-08T21:05:13.000Z,2018-01-22T19:23:04.000Z,2009-05-12T00:00:00.000Z,Asset Management Project,,19fab765-aadd-4556-abd7-50135a99da7b,BLUE FOREST LANE PARK,Neighbourhood,No,,30165.28125,1320.127088
651,2768,Halifax,Yes,0.61,N,,HRM,2768,2019-02-08T21:05:13.000Z,2018-01-22T19:23:05.000Z,2009-05-12T00:00:00.000Z,Asset Management Project,,e8b78e33-d554-489f-ba75-556a38ba5d6d,GREENHILL ROAD PARK,Neighbourhood,Yes,146816,12127.80078,535.1724634
652,2782,Halifax,Yes,0.21,A,,HRM,2782,2019-02-08T21:05:13.000Z,2018-01-22T19:23:04.000Z,2009-03-02T00:00:00.000Z,Field Work Operations,,dc2f6935-0f88-48b4-9909-18f0096abd8a,SPENCER HOUSE PARK,Community,Yes,77097,4212.457031,365.9754368
653,2810,Halifax,Yes,0.5,N,,HRM,2810,2019-02-08T21:05:13.000Z,2018-01-22T19:23:05.000Z,2009-11-10T00:00:00.000Z,Asset Management Project,,e22fbd20-8a76-4c1f-9134-e616d2b72f34,NADINE DRIVE PARK,Neighbourhood,Yes,126371,9898.191406,425.2793103
654,2835,Halifax,Yes,0.26,N,,HRM,2835,2019-02-08T21:05:13.000Z,2018-01-22T19:23:02.000Z,2009-05-08T00:00:00.000Z,Asset Management Project,,5d8247f8-ad61-4727-a6dd-893c451e0a94,SCHMIDT LAKE PARK,Community,Yes,147480,5219.445313,405.7925586
655,2855,Halifax,Yes,1.87,N,,HRM,2855,2019-02-08T21:05:13.000Z,2018-01-22T19:23:04.000Z,2009-05-04T00:00:00.000Z,Asset Management Project,,e435cdc9-b5a7-442d-ae1a-da81ed238ba5,BRISTOL AVENUE PARK,Neighbourhood,Yes,127407,37032.86719,1280.767761
656,2858,Halifax,Yes,12.53,N,,HRM,2858,2019-02-08T21:05:13.000Z,2019-12-18T11:51:21.000Z,2009-05-11T00:00:00.000Z,Asset Management Project,,327653e3-a23f-45b7-a35a-8340bd4b60de,WEST KINGSWOOD PARK,Community,Yes,133680,248087.1602,3070.413036
657,2862,Halifax,Yes,0.59,N,,HRM,2862,2019-02-08T21:05:13.000Z,2018-01-22T19:23:03.000Z,2011-12-05T00:00:00.000Z,Asset Management Project,,79aed090-9e93-4a4e-9b0f-5ed688bb3454,SEABRIGHT PARK,Neighbourhood,No,147449,11685.27344,447.2759057
658,1292,Halifax,Yes,0.1,N,,HRM,1292,2019-02-08T21:05:13.000Z,2018-01-22T19:23:02.000Z,2008-12-01T00:00:00.000Z,Asset Management Project,,bdecada6-d533-4d72-a9c9-b72cd3793e00,CHASWOOD DRIVE PARK,Neighbourhood,Yes,147012,2026.316406,271.9252809
659,1314,Halifax,Yes,1.96,N,,HRM,1314,2019-02-08T21:05:13.000Z,2018-01-22T19:23:04.000Z,2008-12-02T00:00:00.000Z,Asset Management Project,,30bead78-0b3d-44aa-865e-e053e52487ff,EVELYN WOOD PLACE PARK,Community,Yes,147011,38742.32031,1201.141016
660,2425,Halifax,Yes,0.33,N,,HRM,2425,2019-02-08T21:05:13.000Z,2018-01-22T19:23:05.000Z,2009-06-22T00:00:00.000Z,Asset Management Project,,d5914a52-e2d3-4141-9b26-d15b4eeb0e77,JUDY ANNE COURT PARK,Neighbourhood,Yes,131362,6506.449219,398.1724112
661,2428,Halifax,Yes,1.87,N,,HRM,2428,2019-02-08T21:05:13.000Z,2019-09-19T17:31:48.000Z,,,,b5d2c434-3701-44dc-bdb8-ee3b6756028b,GLENDALE DRIVE PARK,Community,Yes,143895,37163.29688,900.9309393
662,1995,Halifax,Yes,0.65,N,,HRM,1995,2019-02-08T21:05:13.000Z,2018-01-22T19:23:02.000Z,2009-06-03T00:00:00.000Z,Asset Management Project,,7a85bbe9-ff89-4954-a7b9-3c94cce36709,FISH HATCHERY PARK,Community,Yes,2280,12883.08984,578.7590863
663,2001,Halifax,Yes,1.11,N,,Private,2001,2019-02-08T21:05:13.000Z,2018-01-22T19:23:03.000Z,2009-06-03T00:00:00.000Z,Asset Management Project,,4af30221-dc0b-490c-9261-5bc116d4b65d,SCOTT MANOR HOUSE,District,Yes,46585,21901.60156,797.3556334
